																					Class	Blk	Blk	Blk	QC	QC	QC	QC	QC
7	2.4	124.0502	Unknown	[M+H]+	found in higher mz's MsMs_48; similar chromatogram in higher mz_286; similar chromatogram in higher mz_421	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	8418.884	20180316-GM-Sam-QC1p	124.05022:503305 125.05357:0 126.05693:0	69.09767:536 83.12775:146 96.08006:1700 97.04672:286	0	0	0	0.0001993441	0.0001940349	0.0001958446	0.0001984365	0.0001973669
8	3.58	124.1115	Unknown	[M+H]+	similar chromatogram in higher mz_197; found in higher mz's MsMs_197; similar chromatogram in higher mz_195	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	3538.249	20180316-GM-Sam-QC1p	124.11166:276326 125.11501:0 126.11837:0	58.05907:57 67.11775:75 82.16731:103 82.98697:58 93.07977:4016 95.13042:374 96.15909:158 107.20456:131	0	0	0	0.0001094446	0.0001121638	0.0001328119	0.0001049687	0.0001110267
9	1.01	127.0386	phloroglucinol	[M+H]+		0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	6758.055	20180316-GM-Sam-QC1p	127.03862:439037 128.04197:0 129.04533:0		3.153934E-05	0	0	0.0001738894	0.0001470516	0.0001618024	0.0001562622	0.0001590479
10	3.14	130.0647	Unknown	[M-CO]+	adduct linked to 29_[M+H]+; similar chromatogram in higher mz_129	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	11288.44	20180316-GM-Sam-QC1p_180317122212	130.06467:770188 131.06802:0 132.07138:0		0	0	0	0.0002972152	0.0002581982	0.0002342163	0.0002679157	0.0002825849
11	2.51	130.0647	Unknown	[M+H]+	similar chromatogram in higher mz_12; similar chromatogram in higher mz_501; similar chromatogram in higher mz_17; similar chromatogram in higher mz_110; similar chromatogram in higher mz_463	0.375	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	3321.353	20180316-GM-Sam-QC1p	130.06473:184292 131.06808:0 132.07144:425267		0	0	0	7.299238E-05	5.551495E-05	6.375873E-05	4.959343E-05	6.303144E-05
12	2.51	132.0804	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	909.1293	20180316-GM-Sam-QC1p	132.08028:197075 133.08363:0 134.08699:0	114.2636:139 115.14702:103 117.09296:303	0	0	0	7.805568E-05	6.838523E-05	8.261228E-05	6.626857E-05	7.289118E-05
13	2.6	137.0593	Unknown	[M-C6H10O5+H]+	adduct linked to 216_[M+H]+; found in higher mz's MsMs_216; similar chromatogram in higher mz_533	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	75456.7	20180316-GM-Sam-QC1p	137.05931:3570996 138.06266:664063 139.06602:0	116.43939:82	5.095725E-05	0.000795615	0	0.001414365	0.001428698	0.001457359	0.001433222	0.001405395
14	3.02	138.0657	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	4320.281	20180316-GM-Sam-QC1p	138.06575:547909 139.0691:0 140.07246:0	69.05173:194 83.11434:162 97.00037:172 109.92848:1344 111.02632:126 117.23701:133 123.23599:50 125.8743:116	3.385308E-05	6.750006E-05	0	0.0002170106	0.000235386	0.0002270847	0.0001840957	0.0002115308
15	2.69	139.0385	protocatechic-aldehyde	[M+H]+	adduct linked to 2_[M+2ACN+2H]2+	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	19909.36	20180316-GM-Sam-QC1p	139.03853:1141684 140.04188:162834 141.04524:0	65.04851:1136 98.03513:156 111.04118:52774 121.05431:187 134.06941:64 139.03775:130	0	0	0	0.0004521872	0.0004953364	0.0004588739	0.000453418	0.0004485372
16	2.51	144.0804	Unknown	[M+2ACN+2H]2+	adduct linked to 73_[M+H]+	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	4381.626	20180316-GM-Sam-QC1p_180317104223	144.08018:199929 145.08353:0 146.08689:0	88.22011:60 116.25063:157 117.15395:452 126.1212:90	0	0	0	7.828228E-05	7.49154E-05	9.450103E-05	7.398496E-05	9.243789E-05
17	2.51	146.0597	Unknown	[M+H]+	found in higher mz's MsMs_54	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	10812.86	20180316-GM-Sam-QC1p	146.05952:618881 147.06287:0 148.06623:0	73.14891:60 118.0457:41279 128.01732:324	0	0	0	0.0002451203	0.0002523797	0.0002668108	0.000245323	0.0002627004
18	4.74	147.0436	Coumarine	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	214723.8	20180316-GM-Sam-QC1p	147.04376:10104360 148.04711:2367841 149.05047:0	74.25871:317 118.87531:436	0	0	0	0.004002036	0.004064498	0.004105942	0.004060537	0.004072998
19	3.14	148.0935	Unknown	[M+2H]2+	adduct linked to 209_[M+H]+	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	207030.5	20180316-GM-Sam-QC1p	148.09344:48070588 149.09679:892568 150.10015:0	54.9328:2543 56.19196:215 57.25024:246 67.05119:39657 68.02496:1771 69.11494:1185 70.1136:1255 79.09282:150 79.92771:3564 81.06334:11482 82.1179:3672 83.05089:2323 91.08636:409 92.13219:8624 94.12732:3550 95.10963:43504 96.19862:2400 96.93045:133 107.17728:7337 109.07886:48731 110.22278:4606 113.97252:960 115.93057:166 119.10156:329 120.03575:43945 120.9373:11903 121.97525:8133 123.01807:983 126.22478:1299 127.2047:10508 128.96904:133 130.2424:1260 136.16072:11215 137.15324:21628 138.21901:407 140.53578:2507	0	0	0	0.01903933	0.0192098	0.019187	0.01944722	0.01969063
20	3.35	149.1013	Unknown	[M+H]+	adduct linked to 212_[2M+H]+	0.5	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	72306.7	20180316-GM-Sam-QC1p	149.10123:6410494 150.10458:302444 151.10794:0	55.10073:2919 56.05264:188 57.19746:631 67.05285:319 68.12972:770 69.13332:16225 70.11405:586 78.95321:101 80.09838:153 82.08513:15593 83.15646:1792 84.09662:548 85.27014:196 91.1512:118 92.0984:1504 92.93733:340 93.94897:92 95.13168:704 96.06126:922 97.15526:1417 98.10156:451 107.24689:698 108.20964:135 110.09641:25191 111.12653:1264 114.24207:720 119.25449:196 120.42903:417 121.18047:2246 124.21243:919 128.07349:3006 128.87152:168 130.07422:173 131.04253:145 132.08302:63 135.20895:83 135.92287:59 137.43416:325 139.1013:2867 140.12083:611 149.46776:116	0	0	0	0.002539006	0.002628244	0.002847176	0.002328614	0.002772969
21	9.15	150.0266	Unknown	[M+H]+	similar chromatogram in higher mz_581	0.75	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	404.2343	20180316-GM-Sam-QC1p_180317104223	150.0267:58287 151.03005:0 152.03341:0		0.0005493667	0.0005600577	0	1.941744E-05	2.307553E-05	2.235579E-05	2.156955E-05	2.500481E-05
22	5.15	150.0626	Unknown	[M+H]+		0.375	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	10.35588	20180316-GM-Sam-QC1p_180317090234	150.06256:193657 151.06591:0 152.06927:0		0	0	0	7.155135E-05	5.554419E-05	7.355085E-05	6.587603E-05	5.389818E-05
23	3.71	153.0543	Unknown	[M+H]+	similar chromatogram in higher mz_471; similar chromatogram in higher mz_408	0.5	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	574.4558	20180316-GM-Sam-QC1p	153.05434:53325 154.05769:0 155.06105:0	93.01045:293 111.90401:62 125.09209:3271 132.07661:50 135.16295:53	0	5.308114E-05	0	2.112049E-05	2.21495E-05	1.881226E-05	2.590255E-05	2.225043E-05
24	4.42	154.1221	Unknown	[M+H]+	similar chromatogram in higher mz_162; found in higher mz's MsMs_162; similar chromatogram in higher mz_730	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	2877.901	20180316-GM-Sam-QC1p	154.12219:180870 155.12554:0 156.1289:0	82.03058:6302	0	0	0	7.163707E-05	6.796125E-05	8.195128E-05	6.418704E-05	6.7553E-05
25	4.17	156.1379	Unknown	[M+H]+	found in higher mz's MsMs_168	0.5	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	2372.767	20180316-GM-Sam-QC1p	156.13795:222922 157.1413:0 158.14466:0	81.97325:82 84.07342:3315 92.98013:75 138.0799:4905	0	0	0	8.829269E-05	7.335722E-05	7.253935E-05	9.1766E-05	6.931218E-05
26	3.12	158.0266	Unknown	[M+H]+		0.375	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	6.659322	20180316-GM-Sam-QC1p_180317090234	158.02655:1062827 159.0299:0 160.03326:0	71.99023:970 107.08507:236 116.9532:467 130.11729:475 140.94594:4612	0	0.008841393	0	0.000340489	0.0003780152	0.0004036613	0.0003670797	0.0003609864
27	6.42	158.1536	Unknown	[M+H]+		0.375	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	12.76056	20180316-GM-Sam-Blkp_180317134522	158.15363:130254 159.15698:0 160.16034:0		0.001220255	0.001134341	0	2.279686E-05	1.257738E-05	8.648844E-06	1.892128E-05	2.204791E-05
28	0.92	159.0647	Unknown	[M+H]+		0.75	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	22.37775	20180316-GM-Sam-Blkp_180317152511	159.06467:1173348 160.06802:75241 161.07138:0		0.01093212	0.01041786	0	0.0004164832	0.0004039354	0.0004180196	0.0004058803	0.000376428
29	3.14	159.0676	Unknown	[M+H]+	adduct linked to 10_[M-CO]+	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	5822.836	20180316-GM-Sam-QC1p_180317122212	159.06755:1703660 160.0709:282596 161.07426:0		0	0.0020062	0	0.0006169886	0.0005614589	0.0005770781	0.0005766878	0.0006250791
30	2.51	159.0913	Unknown	[M-CHO2]+	adduct linked to 73_[M+H]+	0.5	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	24.25153	20180316-GM-Sam-QC1p_180317122212	159.09131:355593 160.09466:0 161.09802:0		3.04373E-05	0	0	0.0001221989	0.0001166547	0.0001188086	0.0001185952	0.0001304683
31	3.39	160.0751	Unknown	[M+H]+	found in higher mz's MsMs_284; found in higher mz's MsMs_58	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	2525.37	20180316-GM-Sam-QC1p_180317122212	160.0751:691418 161.07845:0 162.08181:0		2.958496E-05	4.073753E-05	0	0.0002407518	0.0002045222	0.0002395555	0.0002269698	0.0002536839
32	4.41	163.0385	Umbelliferone	[M+H]+	found in higher mz's MsMs_374	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	59427.54	20180316-GM-Sam-QC1p_180317072245	163.0385:3262788 164.04185:776274 165.04521:0		8.654439E-05	0	0	0.001059746	0.001240327	0.001238474	0.001003399	0.001080937
33	3.39	163.0988	Unknown	[M+2H]2+	adduct linked to 284_[M+H]+; similar chromatogram in higher mz_84; similar chromatogram in higher mz_789; similar chromatogram in higher mz_543	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1539425	20180316-GM-Sam-QC1p_180317122212	163.0988:85241328 164.10215:4070668 165.10551:0		0	0	0	0.02882486	0.02780923	0.02799883	0.02959087	0.03127537
34	3.59	164.1065	Unknown	[M+2H]2+	adduct linked to 295_[M+H]+	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	249429.3	20180316-GM-Sam-QC1p_180317090234	164.10652:14589838 165.10987:0 166.11323:0		0	0	0	0.004452046	0.00472085	0.005541218	0.004416802	0.004466256
35	3.7	165.0542	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	30277.35	20180316-GM-Sam-QC1p	165.05411:1861743 166.05746:542190 167.06082:0	55.09118:65 68.35077:79 69.11932:942 82.12664:2391 83.11914:456 84.08315:252 92.61867:109 96.11487:53 103.23907:56 107.21297:53 109.09386:306 110.15439:4191 111.13489:1259 113.56657:113 123.05099:150 124.26868:116 125.25807:138 129.29283:85 135.96284:183 136.98849:235 139.18405:475 140.31862:90 144.20256:158 147.05391:241432 147.89218:130 160.44664:86	0	0	0	0.000737381	0.0006945645	0.0007612055	0.0007044082	0.0007116306
36	4.29	165.0548	acide-paracoumarique	[M+H]+	similar chromatogram in higher mz_360	0.5	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	4523.995	20180316-GM-Sam-QC1p_180317122212	165.05426:212529 166.05761:0 167.06097:0	107.08205:424 109.13612:71 135.00745:474 137.08539:66 147.17052:114	0	0	0	7.555975E-05	9.308862E-05	4.738383E-05	0.0001001285	7.797776E-05
37	5.15	167.07	Unknown	[M+H]+	found in higher mz's MsMs_299	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	117859.2	20180316-GM-Sam-QC1p	167.06985:9962950 168.0732:2155533 169.07656:147108	77.01269:554 79.05448:715 82.99625:51 91.0334:1906 93.00475:146039 93.77063:94 95.21028:3523 96.94473:295 103.19272:123 104.98886:901 106.88924:629 109.32654:698 111.13574:1746 117.80714:115 125.16035:784 125.99562:556 130.93715:146 137.16602:2274 139.12779:31413 148.97427:252093	0	0	0	0.003946028	0.003665447	0.003641042	0.003713303	0.003607597
38	4.53	169.049	Unknown	[M+H]+	found in higher mz's MsMs_165	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	972.8044	20180316-GM-Sam-QC1p_180317122212	169.04903:86547 170.05238:0 171.05574:0	96.04132:52 97.22305:93 109.00453:94 127.01489:212 151.0092:1783	0	0	0	3.763372E-05	3.406891E-05	2.435861E-05	3.101819E-05	3.175455E-05
39	4.74	170.1536	Unknown	[M+H]+	found in higher mz's MsMs_198	0.5	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	6.091963	20180316-GM-Sam-QC1p_180317072245	170.15329:88923 171.15664:154787 172.16:0	82.08918:63 84.06952:2755 92.04208:89 98.14313:111 109.2213:62 111.93948:392 128.92964:766 141.07399:491 141.95737:141 152.1244:6125	0	0	0	3.215298E-05	3.380353E-05	4.256481E-05	2.930612E-05	3.086382E-05
40	0.82	172.9766	Unknown	[M+H]+		0.875	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	6133.134	20180316-GM-Sam-Blkp_180317134522	172.97665:770856 173.98:31415 174.98336:40010	89.23586:175 90.06546:102 91.00978:72 97.05099:1635 114.00558:154 114.94986:140 131.91154:586 138.02269:131 140.97418:1375 143.00627:3198 149.99168:67 155.05338:341 159.02003:219	0.007221596	0.006911534	0	0.0002040327	0.0002095427	0.0001912749	0.0001988864	0.0002068398
41	3.41	174.0546	Unknown	[M+H]+	adduct linked to 58_[M+CH4]+; found in higher mz's MsMs_58	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	11003.08	20180316-GM-Sam-QC1p_180317072245	174.05458:617104 175.05793:0 176.06129:0	118.05934:91 132.12939:138 146.11235:10127 153.02162:57 156.9511:68 158.40314:52 159.16141:186 161.96443:94	0	0	0	0.0002603109	0.0002345882	0.0002544845	0.0002709782	0.0002655544
42	4.47	177.0542	Unknown	[M+H]+	adduct linked to 63_[M+Na]+; adduct linked to 355_[2M+H]+	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	91913.29	20180316-GM-Sam-QC1p	177.05415:22824914 178.0575:6516406 179.06086:328802	54.99028:653 77.30547:327 79.16953:5187 81.0609:844 91.17809:2394 93.18117:1210 103.04124:3701 105.16743:54961 110.12239:1719 115.09889:2216 121.15842:12575 149.04172:3014 177.23564:2520	0.0003275286	0.0002735637	0	0.009040269	0.009182286	0.009457268	0.00983153	0.009906077
43	3.96	177.0542	Unknown	[M+H-H2O]+	adduct linked to 61_[M+H]+; similar chromatogram in higher mz_313; similar chromatogram in higher mz_331; similar chromatogram in higher mz_334; similar chromatogram in higher mz_536	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	4919.948	20180316-GM-Sam-QC1p	177.05411:1220012 178.05746:304995 179.06082:0	105.21257:54 117.06454:891 119.1133:52 120.86493:83 136.0304:59 145.04759:49032 149.07408:593 159.13402:198 162.10789:171 163.06123:448	0.0003576967	0	0	0.0004832105	0.0005415857	0.000498055	0.0004480326	0.0004661352
44	2.61	179.0334	Unknown	[M-C6H10O5+H]+	adduct linked to 329_[M+H]+; found in higher mz's MsMs_329	0.375	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	5163.93	20180316-GM-Sam-QC1p	179.03336:251319 180.03671:55301 181.04007:0	59.06321:65 119.13864:148 121.02797:73 123.1189:249 137.98001:182 151.14935:1036 158.10896:75 161.09428:504 167.06346:84	0	0	0	9.954001E-05	9.698234E-05	9.783275E-05	9.92304E-05	9.073132E-05
45	3.11	179.0335	Unknown	[M+H]+	similar chromatogram in higher mz_169	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	159249.7	20180316-GM-Sam-QC1p	179.03333:9912543 180.03668:1644388 181.04004:0	77.12439:110 79.27389:216 89.11356:324 95.06847:126 104.9166:1293 107.25565:204 109.12006:412 117.08412:985 119.12402:119 121.26518:116 123.14107:13916 145.0175:110 151.0197:35782 151.63504:348 158.06555:2778 161.04845:575 165.90929:124 166.90327:622 167.56718:596 173.99211:163 179.14174:1040	0	0	0	0.003926063	0.003664202	0.003812867	0.00384049	0.003604403
46	2.4	181.0115	Unknown	[M+H]+		0.375	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	2485.619	20180316-GM-Sam-QC1p_180317104223	181.01154:134392 182.01489:0 183.01825:0		0	0	0	4.796948E-05	5.098675E-05	6.487864E-05	4.97327E-05	3.827737E-05
47	1.63	181.0715	Unknown	[M+H]+	adduct linked to 375_[2M+H]+; similar chromatogram in higher mz_285; found in higher mz's MsMs_375; found in higher mz's MsMs_420; similar chromatogram in higher mz_214	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	34360.8	20180316-GM-Sam-QC1p	181.07159:8572325 182.07494:688074 183.0783:0	67.24347:75 69.10703:96 96.11452:593 99.27144:103 108.00714:853 110.11882:2631 113.3183:81 122.07867:82 137.21461:142 140.08528:830 151.20363:58 163.10286:22727 181.14265:4973	0.0003686988	0.003769077	0	0.003395243	0.003050043	0.003211789	0.003250796	0.00311516
48	2.4	181.0717	Theobromine	[M+H]+	adduct linked to 70_[M+Na]+; adduct linked to 87_[M+K]+; adduct linked to 407_[2M+Na]+	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	82006.1	20180316-GM-Sam-QC1p_180317104223	181.07175:24129528 182.0751:2915412 183.07846:77121	84.18784:301 96.03958:1691 107.90367:2596 110.13123:2261 120.20592:224 124.03069:136573 124.83228:751 149.22588:817 152.93916:662 181.32701:829	0.0004259988	0.003165275	0	0.00817276	0.009054867	0.008853065	0.008929268	0.008757285
49	0.78	182.0289	Unknown	[M+H]+		0.25	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	20.87898	20180316-GM-Sam-Blkp_180317152511	182.02888:81015 183.03223:0 184.03559:0		0.0007151897	0.0007193155	0	7.053812E-06	1.492431E-05	8.740059E-06	3.745859E-06	5.672133E-06
50	0.89	182.0808	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1254.169	20180316-GM-Sam-QC1p	182.0809:158398 183.08425:0 184.08761:0	119.06235:300 141.07356:1313 158.82195:637 163.90181:161 165.01337:6696	0	0.000244625	0	6.273663E-05	5.873734E-05	6.123072E-05	5.38912E-05	5.616013E-05
51	5.02	186.1271	Unknown	[M+H]+	similar chromatogram in higher mz_312; similar chromatogram in higher mz_419	0.5	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	2722.519	20180316-GM-Sam-QC1p_180317122212	186.1274:128010 187.13075:0 188.13411:0	55.0909:316 56.22366:121 81.99442:5317 91.11377:238 108.31227:62 128.10114:196 145.08156:82 157.06476:110 169.12769:340	0	0	0	5.860089E-05	5.153324E-05	5.050407E-05	5.658447E-05	4.696732E-05
52	1.38	186.956	Unknown	[M+H]+		0.375	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	5.083892	20180316-GM-Sam-QC1p_180317072245	186.95596:423384 187.95931:0 188.96267:0	96.91893:460 114.97209:796 124.98933:939 135.85728:95 145.92381:2502 159.20952:86 163.92589:511 169.04912:179	0.00378113	0.003898871	0	0.0001516261	0.0001609466	0.0001629139	0.0001621809	0.0001577712
53	3.12	187.0864	Unknown	[M+H]+	similar chromatogram in higher mz_208	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	4131.324	20180316-GM-Sam-QC1p	187.08618:968696 188.08953:138718 189.09289:0	97.0327:240 115.00938:357 125.03786:339 130.13913:117 131.07164:94 145.96718:1152 158.00844:548 159.14182:10592 163.93855:206	0	0	0	0.0003836715	0.0003905808	0.0003393329	0.0003770032	0.0003777057
54	2.52	188.0703	Unknown	[M-NH3+H]+	adduct linked to 73_[M+H]+; found in higher mz's MsMs_73; found in higher mz's MsMs_501; found in higher mz's MsMs_447	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	205923.5	20180316-GM-Sam-QC1p	188.07018:10036633 189.07353:2137496 190.07689:0	74.02188:50 97.92183:64 114.98953:87 115.90932:77 117.19046:485 118.08047:4082 128.12982:120 145.97194:122401 160.0565:2520 167.69334:361 170.08784:13324 188.13838:59	0.0002265569	0	0	0.003975212	0.003645172	0.004136088	0.003790793	0.003937822
55	3.4	188.0703	Unknown	[M+H]+	found in higher mz's MsMs_84	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	11578.84	20180316-GM-Sam-QC1p_180317104223	188.07034:608551 189.07369:2537517 190.07705:382144		0.0004455005	0.0003770423	0	0.000238936	0.0002085451	0.0002208917	0.0002251976	0.0002036433
56	4.3	188.0704	Unknown	[M+H]+	found in higher mz's MsMs_358; similar chromatogram in higher mz_360; adduct linked to 57_[M+2H]+	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	16053.16	20180316-GM-Sam-QC1p	188.07008:790215 189.07343:1758211 190.07679:0	130.11052:157 132.09027:89 147.02821:216 158.03633:105 159.08685:232 160.08133:605 188.05687:409 189.30803:64	0.0005992985	0.000363574	0	0.0003129806	0.0002841462	0.0003037052	0.0003140417	0.0003044771
57	4.3	189.0782	Unknown	[M+2H]+	found in higher mz's MsMs_358; adduct linked to 56_[M+H]+; similar chromatogram in higher mz_357	0.375	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	17868.04	20180316-GM-Sam-QC1p_180317072245	189.07809:868035 190.08144:0 191.0848:0	121.18835:58 130.27565:89 131.09195:784 132.04982:103 147.90077:117 158.97325:18676 160.09508:2768 161.09708:1029 172.10974:130 174.20569:1042 188.25136:123 189.10149:533	0	0	0	0.0003026568	0.0003299779	0.0003361912	0.0003437129	0.0002968945
